timestamp,drone_id,linear_x,linear_y,linear_z,angular_z
1782563436.9825513,drone_00,-0.837,2.928,0.0,0.0
1782563436.9825573,drone_00,-1.512,0.666,0.0,0.0
1782563436.9825633,drone_00,-4.495,2.28,0.0,0.0
1782563436.9825692,drone_00,4.673,2.183,0.0,0.0
1782563436.9825754,drone_00,-1.799,-3.521,0.0,0.0
1782563436.982582,drone_00,0.431,-1.158,0.0,0.0
1782563436.9825885,drone_00,-4.584,-3.997,0.0,0.0
1782563436.9825945,drone_00,-0.275,-3.246,0.0,0.0
1782563436.9826007,drone_00,-2.451,-1.649,0.0,0.0
1782563436.9826066,drone_00,-3.068,0.54,0.0,0.0
1782563436.9826128,drone_00,1.121,-0.144,0.0,0.0
1782563436.9826188,drone_00,0.955,2.372,0.0,0.0
1782563436.982625,drone_00,-1.215,4.312,0.0,0.0
1782563436.982631,drone_00,4.615,-3.062,0.0,0.0
1782563436.9826372,drone_00,-2.81,-4.218,0.0,0.0
1782563436.9826431,drone_00,0.513,-4.8,0.0,0.0
1782563436.9826493,drone_00,3.91,-4.975,0.0,0.0
1782563436.9826555,drone_00,-4.035,3.066,0.0,0.0
1782563436.9826617,drone_00,2.652,4.976,0.0,0.0
1782563436.9826674,drone_00,2.674,-0.518,0.0,0.0
1782563436.9826736,drone_00,1.34,1.871,0.0,0.0
1782563436.9826798,drone_00,-3.986,0.042,0.0,0.0
1782563436.9826858,drone_00,0.781,4.856,0.0,0.0
1782563436.9826918,drone_00,-0.048,-2.459,0.0,0.0
1782563436.982698,drone_00,1.389,1.621,0.0,0.0
1782563436.982704,drone_00,0.512,-4.33,0.0,0.0
1782563436.9827101,drone_00,1.174,1.374,0.0,0.0
1782563436.982716,drone_00,0.456,0.009,0.0,0.0
1782563436.982722,drone_00,-0.28,3.402,0.0,0.0
1782563436.9827282,drone_00,-4.17,-1.2,0.0,0.0
1782563436.982734,drone_00,2.088,4.428,0.0,0.0
1782563436.9827402,drone_00,0.151,2.505,0.0,0.0
1782563436.9827461,drone_00,1.391,-0.525,0.0,0.0
1782563436.9827523,drone_00,-3.2,-0.479,0.0,0.0
1782563436.9827583,drone_00,-3.973,-3.269,0.0,0.0
1782563436.9827645,drone_00,3.624,-4.57,0.0,0.0
1782563436.9827704,drone_00,-3.892,-2.173,0.0,0.0
1782563436.9827766,drone_00,-0.655,4.965,0.0,0.0
1782563436.9827826,drone_00,-0.985,0.579,0.0,0.0
1782563436.9827888,drone_00,-0.714,-1.185,0.0,0.0
1782563436.9827952,drone_00,1.308,-0.498,0.0,0.0
1782563436.9828012,drone_00,-0.025,4.878,0.0,0.0
1782563436.9828074,drone_00,-0.04,-4.774,0.0,0.0
1782563436.9828136,drone_00,2.385,-3.094,0.0,0.0
1782563436.98282,drone_00,-1.241,-1.33,0.0,0.0
1782563436.982826,drone_00,1.891,-2.702,0.0,0.0
1782563436.9828322,drone_00,-0.084,-3.765,0.0,0.0
1782563436.982838,drone_00,1.746,-4.785,0.0,0.0
1782563436.982844,drone_00,-3.444,1.316,0.0,0.0
1782563436.9828503,drone_00,-1.085,2.862,0.0,0.0
1782563436.9828563,drone_00,0.928,-1.814,0.0,0.0
1782563436.9828622,drone_00,2.775,-0.878,0.0,0.0
1782563436.9828684,drone_00,4.168,-0.638,0.0,0.0
1782563436.982875,drone_00,-0.637,-1.217,0.0,0.0
1782563436.9828813,drone_00,1.211,3.621,0.0,0.0
1782563436.9828875,drone_00,2.423,3.914,0.0,0.0
1782563436.9828932,drone_00,0.186,3.905,0.0,0.0
1782563436.9828992,drone_00,0.74,4.093,0.0,0.0
1782563436.9829054,drone_00,-0.536,1.546,0.0,0.0
1782563436.9829116,drone_00,2.795,0.935,0.0,0.0
1782563436.9829175,drone_00,-3.61,2.652,0.0,0.0
1782563436.9829237,drone_00,3.358,-1.502,0.0,0.0
1782563436.98293,drone_00,-3.77,-3.187,0.0,0.0
1782563436.982936,drone_00,-2.742,-2.421,0.0,0.0
1782563436.982942,drone_00,1.254,1.606,0.0,0.0
1782563436.982948,drone_00,-4.417,-0.7,0.0,0.0
1782563436.9829543,drone_00,3.549,1.29,0.0,0.0
1782563436.9829605,drone_00,2.143,-0.741,0.0,0.0
1782563436.9829664,drone_00,3.25,1.917,0.0,0.0
1782563436.9829726,drone_00,1.791,-4.41,0.0,0.0
1782563436.9829788,drone_00,2.432,-0.882,0.0,0.0
1782563436.9829848,drone_00,2.153,-3.961,0.0,0.0
1782563436.9829907,drone_00,0.931,1.771,0.0,0.0
1782563436.982997,drone_00,1.809,-1.572,0.0,0.0
1782563436.983003,drone_00,-1.495,-4.347,0.0,0.0
1782563436.983009,drone_00,3.561,3.333,0.0,0.0
1782563436.9830148,drone_00,-0.489,-0.425,0.0,0.0
1782563436.983021,drone_00,-3.391,-4.922,0.0,0.0
1782563436.9830272,drone_00,-2.071,4.832,0.0,0.0
1782563436.9830337,drone_00,-1.383,-2.333,0.0,0.0
1782563436.9830394,drone_00,-3.426,-2.336,0.0,0.0
1782563436.9830456,drone_00,4.123,1.145,0.0,0.0
1782563436.9830518,drone_00,1.888,1.797,0.0,0.0
1782563436.9830577,drone_00,3.082,-2.98,0.0,0.0
1782563436.9830635,drone_00,-3.081,-0.023,0.0,0.0
1782563436.9830697,drone_00,-0.639,1.406,0.0,0.0
1782563436.9830756,drone_00,2.819,-0.38,0.0,0.0
1782563436.9830818,drone_00,0.819,2.581,0.0,0.0
1782563436.9830878,drone_00,-1.374,-3.316,0.0,0.0
1782563436.983094,drone_00,1.97,2.622,0.0,0.0
1782563436.9831,drone_00,-3.576,4.272,0.0,0.0
1782563436.9831061,drone_00,2.543,0.363,0.0,0.0
1782563436.9831123,drone_00,-0.146,-1.542,0.0,0.0
1782563436.98312,drone_00,-4.158,-2.292,0.0,0.0
1782563436.9831257,drone_00,-1.326,4.258,0.0,0.0
1782563436.983132,drone_00,-2.603,0.998,0.0,0.0
1782563436.9831378,drone_00,0.923,-1.157,0.0,0.0
1782563436.9831443,drone_00,4.523,4.584,0.0,0.0
1782563436.98315,drone_00,0.324,-3.162,0.0,0.0
1782563436.9831564,drone_00,-0.729,4.042,0.0,0.0
1782563436.9831626,drone_00,-4.947,3.771,0.0,0.0
1782563436.9831686,drone_00,-3.123,-0.619,0.0,0.0
1782563436.9831743,drone_00,1.698,0.549,0.0,0.0
1782563436.9831805,drone_00,0.221,-3.799,0.0,0.0
1782563436.9831867,drone_00,-3.788,-1.049,0.0,0.0
1782563436.983193,drone_00,4.059,-1.248,0.0,0.0
1782563436.983199,drone_00,0.875,3.094,0.0,0.0
1782563436.983205,drone_00,-4.748,-2.764,0.0,0.0
1782563436.983211,drone_00,-0.398,-4.438,0.0,0.0
1782563436.983218,drone_00,4.546,-0.722,0.0,0.0
1782563436.9832244,drone_00,-3.035,2.001,0.0,0.0
1782563436.98323,drone_00,0.425,2.815,0.0,0.0
1782563436.9832366,drone_00,4.481,-3.219,0.0,0.0
1782563436.9832425,drone_00,-3.895,4.099,0.0,0.0
1782563436.9832487,drone_00,-3.714,-4.808,0.0,0.0
1782563436.9832547,drone_00,-4.882,1.139,0.0,0.0
1782563436.9832609,drone_00,-1.294,1.159,0.0,0.0
1782563436.9832668,drone_00,0.558,-4.039,0.0,0.0
1782563436.983273,drone_00,1.339,-2.355,0.0,0.0
1782563436.983279,drone_00,4.555,-4.464,0.0,0.0
1782563436.983285,drone_00,3.177,-3.88,0.0,0.0
1782563436.9832916,drone_00,4.872,-4.24,0.0,0.0
1782563436.9832978,drone_00,2.032,-1.771,0.0,0.0
1782563436.9833038,drone_00,-4.092,-1.332,0.0,0.0
1782563436.9833097,drone_00,1.34,3.109,0.0,0.0
1782563436.983316,drone_00,2.947,3.961,0.0,0.0
1782563436.983322,drone_00,4.716,1.41,0.0,0.0
1782563436.983328,drone_00,4.101,-0.267,0.0,0.0
1782563436.983334,drone_00,-1.041,2.523,0.0,0.0
1782563436.98334,drone_00,-0.844,-4.14,0.0,0.0
1782563436.9833462,drone_00,1.006,2.872,0.0,0.0
1782563436.9833524,drone_00,-2.068,-1.46,0.0,0.0
1782563436.9833581,drone_00,-0.378,0.129,0.0,0.0
1782563436.9833643,drone_00,1.594,-4.585,0.0,0.0
1782563436.9833705,drone_00,1.018,-3.141,0.0,0.0
1782563436.983377,drone_00,3.014,-4.161,0.0,0.0
1782563436.983383,drone_00,3.117,-4.154,0.0,0.0
1782563436.9833891,drone_00,-4.702,-2.691,0.0,0.0
1782563436.9833953,drone_00,0.979,-2.562,0.0,0.0
1782563436.9834015,drone_00,-3.975,-0.315,0.0,0.0
1782563436.9834075,drone_00,1.928,0.979,0.0,0.0
1782563436.9834135,drone_00,-0.732,2.744,0.0,0.0
1782563436.9834197,drone_00,3.246,-2.281,0.0,0.0
1782563436.9834259,drone_00,1.806,4.64,0.0,0.0
1782563436.983432,drone_00,1.228,-3.278,0.0,0.0
1782563436.983438,drone_00,-4.568,-1.736,0.0,0.0
1782563436.9834442,drone_00,-2.861,1.557,0.0,0.0
1782563436.9834502,drone_00,3.921,0.854,0.0,0.0
1782563436.9834564,drone_00,3.243,-2.787,0.0,0.0
1782563436.9834623,drone_00,3.208,4.838,0.0,0.0
1782563436.9834683,drone_00,-3.414,0.152,0.0,0.0
1782563436.9834745,drone_00,-0.699,-0.177,0.0,0.0
1782563436.9834802,drone_00,-2.387,-2.993,0.0,0.0
1782563436.9834864,drone_00,-1.564,-4.79,0.0,0.0
1782563436.9834926,drone_00,1.709,-4.196,0.0,0.0
1782563436.9834986,drone_00,-0.914,1.565,0.0,0.0
1782563436.9835045,drone_00,-2.753,4.875,0.0,0.0
1782563436.9835155,drone_00,1.84,-1.609,0.0,0.0
1782563436.9835217,drone_00,-1.793,-4.339,0.0,0.0
1782563436.983528,drone_00,3.319,3.692,0.0,0.0
1782563436.983534,drone_00,-0.498,-4.512,0.0,0.0
1782563436.9835403,drone_00,1.88,-0.945,0.0,0.0
1782563436.983546,drone_00,3.977,-2.889,0.0,0.0
1782563436.9835525,drone_00,-1.191,1.87,0.0,0.0
1782563436.9835584,drone_00,2.243,3.186,0.0,0.0
1782563436.9835646,drone_00,-2.971,2.069,0.0,0.0
1782563436.9835706,drone_00,-4.458,3.5,0.0,0.0
1782563436.9835765,drone_00,-0.451,2.924,0.0,0.0
1782563436.9835827,drone_00,0.684,2.722,0.0,0.0
1782563436.983589,drone_00,-0.412,-1.798,0.0,0.0
1782563436.983595,drone_00,-0.579,-1.922,0.0,0.0
1782563436.9836009,drone_00,3.755,3.948,0.0,0.0
1782563436.9836068,drone_00,-0.793,2.14,0.0,0.0
1782563436.9836142,drone_00,3.909,2.486,0.0,0.0
1782563436.9836204,drone_00,-4.239,0.453,0.0,0.0
1782563436.9836266,drone_00,1.788,4.286,0.0,0.0
1782563436.9836326,drone_00,0.183,0.601,0.0,0.0
1782563436.9836388,drone_00,0.923,0.796,0.0,0.0
1782563436.9836447,drone_00,-2.606,-4.172,0.0,0.0
1782563436.983651,drone_00,-3.275,2.318,0.0,0.0
1782563436.983657,drone_00,-0.516,0.661,0.0,0.0
1782563436.9836628,drone_00,2.734,-2.922,0.0,0.0
1782563436.983669,drone_00,0.126,-1.965,0.0,0.0
1782563436.9836752,drone_00,3.588,-1.983,0.0,0.0
1782563436.9836812,drone_00,-2.662,3.413,0.0,0.0
1782563436.9836874,drone_00,-4.826,3.694,0.0,0.0
1782563436.9836934,drone_00,3.813,-1.676,0.0,0.0
1782563436.9836996,drone_00,-4.351,-0.022,0.0,0.0
1782563436.9837055,drone_00,-3.956,-4.923,0.0,0.0
1782563436.9837115,drone_00,-4.193,0.017,0.0,0.0
1782563436.9837177,drone_00,-4.389,-2.36,0.0,0.0
1782563436.9837239,drone_00,4.197,0.873,0.0,0.0
1782563436.9837298,drone_00,-3.491,1.68,0.0,0.0
1782563436.9837358,drone_00,-1.206,-2.683,0.0,0.0
1782563436.983742,drone_00,-1.483,-0.297,0.0,0.0
1782563436.983748,drone_00,4.894,0.634,0.0,0.0
1782563436.983754,drone_00,4.275,1.934,0.0,0.0
1782563436.9837599,drone_00,-0.108,2.591,0.0,0.0
1782563436.983766,drone_00,-4.968,4.694,0.0,0.0
1782563436.9837723,drone_00,-2.567,-4.89,0.0,0.0
1782563436.9837782,drone_00,-4.161,-3.454,0.0,0.0
1782563436.9837842,drone_00,-3.775,-3.172,0.0,0.0
1782563436.9837902,drone_00,-3.937,0.494,0.0,0.0
1782563436.9837961,drone_00,4.276,-4.257,0.0,0.0
1782563436.9838026,drone_00,-0.018,3.89,0.0,0.0
1782563436.9838085,drone_00,-1.473,-2.129,0.0,0.0
1782563436.9838147,drone_00,3.296,-4.443,0.0,0.0
1782563436.983821,drone_00,0.796,3.746,0.0,0.0
1782563436.9838266,drone_00,2.888,3.656,0.0,0.0
1782563436.9838328,drone_00,-4.544,4.552,0.0,0.0
1782563436.983839,drone_00,-4.515,-3.281,0.0,0.0
1782563436.9838452,drone_00,4.228,2.022,0.0,0.0
1782563436.983851,drone_00,-2.577,3.119,0.0,0.0
1782563436.983857,drone_00,1.671,4.502,0.0,0.0
1782563436.983863,drone_00,2.273,2.624,0.0,0.0
1782563436.9838688,drone_00,-1.883,-4.488,0.0,0.0
1782563436.983875,drone_00,-3.895,-1.257,0.0,0.0
1782563436.9838812,drone_00,1.611,1.632,0.0,0.0
1782563436.9838872,drone_00,-4.914,-1.835,0.0,0.0
1782563436.9838932,drone_00,2.169,-3.824,0.0,0.0
1782563436.9838994,drone_00,4.431,-3.418,0.0,0.0
1782563436.9839056,drone_00,-1.825,-3.496,0.0,0.0
1782563436.9839115,drone_00,-1.896,-1.849,0.0,0.0
1782563436.9839175,drone_00,1.485,-3.716,0.0,0.0
1782563436.9839237,drone_00,-0.337,-4.391,0.0,0.0
1782563436.9839296,drone_00,1.718,-4.682,0.0,0.0
1782563436.983936,drone_00,0.708,-0.062,0.0,0.0
1782563436.983942,drone_00,2.188,4.411,0.0,0.0
1782563436.9839482,drone_00,-0.86,-1.953,0.0,0.0
1782563436.9839544,drone_00,2.189,0.986,0.0,0.0
1782563436.9839606,drone_00,1.974,1.528,0.0,0.0
1782563436.9839668,drone_00,2.742,-3.15,0.0,0.0
1782563436.9839725,drone_00,3.387,3.764,0.0,0.0
1782563436.9839787,drone_00,-3.324,3.271,0.0,0.0
1782563436.983985,drone_00,-2.943,-1.277,0.0,0.0
1782563436.9839911,drone_00,-1.801,0.983,0.0,0.0
1782563436.9839969,drone_00,1.447,0.711,0.0,0.0
1782563436.984003,drone_00,2.573,1.281,0.0,0.0
1782563436.9840093,drone_00,-2.508,-3.714,0.0,0.0
1782563436.9840155,drone_00,-2.614,2.052,0.0,0.0
1782563436.9840212,drone_00,-2.107,2.256,0.0,0.0
1782563436.9840274,drone_00,-1.587,4.114,0.0,0.0
1782563436.9840333,drone_00,2.433,-4.581,0.0,0.0
1782563436.9840393,drone_00,1.299,4.473,0.0,0.0
1782563436.9840455,drone_00,-3.518,2.554,0.0,0.0
1782563436.9840527,drone_00,0.434,3.801,0.0,0.0
1782563436.9840589,drone_00,-2.896,-3.597,0.0,0.0
1782563436.984065,drone_00,-3.648,-0.834,0.0,0.0
1782563436.9840715,drone_00,0.862,-1.13,0.0,0.0
1782563436.9840772,drone_00,3.974,2.958,0.0,0.0
1782563436.9840834,drone_00,-1.452,1.521,0.0,0.0
1782563436.9840896,drone_00,2.697,-3.948,0.0,0.0
1782563436.9840958,drone_00,-4.969,-4.654,0.0,0.0
1782563436.9841018,drone_00,1.849,-2.139,0.0,0.0
1782563436.9841077,drone_00,1.905,-2.599,0.0,0.0
1782563436.984114,drone_00,2.199,-0.291,0.0,0.0
1782563436.9841201,drone_00,-0.75,1.641,0.0,0.0
1782563436.984126,drone_00,1.302,-1.628,0.0,0.0
1782563436.984132,drone_00,0.066,3.362,0.0,0.0
1782563436.9841383,drone_00,3.813,-4.67,0.0,0.0
1782563436.9841444,drone_00,0.328,0.156,0.0,0.0
1782563436.9841504,drone_00,0.206,2.465,0.0,0.0
1782563436.9841564,drone_00,4.175,3.944,0.0,0.0
1782563436.9841626,drone_00,-2.413,-3.22,0.0,0.0
1782563436.9841688,drone_00,-0.064,-1.075,0.0,0.0
1782563436.9841745,drone_00,-4.212,-3.708,0.0,0.0
1782563436.9841807,drone_00,-1.747,2.707,0.0,0.0
1782563436.984187,drone_00,0.043,4.216,0.0,0.0
1782563436.984193,drone_00,-1.32,1.807,0.0,0.0
1782563436.9841988,drone_00,3.226,-2.96,0.0,0.0
1782563436.9842048,drone_00,-3.561,-2.295,0.0,0.0
1782563436.984211,drone_00,-4.264,0.549,0.0,0.0
1782563436.9842172,drone_00,0.909,4.312,0.0,0.0
1782563436.9842231,drone_00,-3.249,1.138,0.0,0.0
1782563436.984229,drone_00,-0.742,3.353,0.0,0.0
1782563436.9842353,drone_00,-1.775,-1.86,0.0,0.0
1782563436.9842415,drone_00,-1.59,2.72,0.0,0.0
1782563436.9842482,drone_00,4.874,-1.718,0.0,0.0
1782563436.9842541,drone_00,3.402,2.257,0.0,0.0
1782563436.98426,drone_00,4.891,4.815,0.0,0.0
1782563436.9842663,drone_00,3.945,-3.518,0.0,0.0
1782563436.9842725,drone_00,-3.373,-1.607,0.0,0.0
1782563436.9842784,drone_00,4.499,-1.316,0.0,0.0
1782563436.9842846,drone_00,-3.646,4.407,0.0,0.0
1782563436.9842908,drone_00,0.153,-3.235,0.0,0.0
1782563436.9842968,drone_00,-2.301,4.318,0.0,0.0
1782563436.9843028,drone_00,4.176,-0.796,0.0,0.0
1782563436.984309,drone_00,4.641,-0.724,0.0,0.0
1782563436.9843152,drone_00,-0.223,-2.32,0.0,0.0
1782563436.9843214,drone_00,1.119,-0.824,0.0,0.0
1782563436.984327,drone_00,-3.034,0.756,0.0,0.0
1782563436.9843333,drone_00,3.561,4.586,0.0,0.0
1782563436.9843395,drone_00,1.719,4.297,0.0,0.0
1782563436.9843454,drone_00,-4.687,0.343,0.0,0.0
1782563436.9843514,drone_00,-0.485,2.879,0.0,0.0
1782563436.9843574,drone_00,2.502,2.775,0.0,0.0
1782563436.9843636,drone_00,4.744,4.868,0.0,0.0
1782563436.9843695,drone_00,3.88,-2.662,0.0,0.0
1782563436.9843757,drone_00,1.139,4.053,0.0,0.0
1782563436.9843817,drone_00,-2.581,-3.174,0.0,0.0
1782563436.9843876,drone_00,3.371,-2.793,0.0,0.0
1782563436.9843938,drone_00,-1.496,2.719,0.0,0.0
1782563436.9843998,drone_00,-0.063,-2.685,0.0,0.0
1782563436.9844058,drone_00,-0.588,3.255,0.0,0.0
1782563436.984412,drone_00,3.315,1.788,0.0,0.0
1782563436.9844177,drone_00,1.269,-0.105,0.0,0.0
1782563436.984424,drone_00,0.748,-1.684,0.0,0.0
1782563436.98443,drone_00,4.518,4.585,0.0,0.0
1782563436.9844363,drone_00,-1.884,-2.807,0.0,0.0
1782563436.9844425,drone_00,-1.737,1.541,0.0,0.0
1782563436.9844482,drone_00,3.404,4.015,0.0,0.0
1782563436.9844544,drone_00,-0.316,-4.842,0.0,0.0
1782563436.9844604,drone_00,2.248,4.653,0.0,0.0
1782563436.9844663,drone_00,-3.431,2.361,0.0,0.0
1782563436.9844725,drone_00,2.245,-3.449,0.0,0.0
1782563436.9844787,drone_00,4.543,1.83,0.0,0.0
1782563436.984485,drone_00,4.435,0.452,0.0,0.0
1782563436.984491,drone_00,2.772,1.968,0.0,0.0
1782563436.9844968,drone_00,-4.627,-1.521,0.0,0.0
1782563436.984503,drone_00,-4.502,3.369,0.0,0.0
1782563436.9845092,drone_00,3.988,2.828,0.0,0.0
1782563436.9845152,drone_00,3.034,1.391,0.0,0.0
1782563436.9845212,drone_00,-1.07,-2.92,0.0,0.0
1782563436.9845273,drone_00,1.277,-0.632,0.0,0.0
1782563436.9845335,drone_00,-2.535,3.497,0.0,0.0
1782563436.9845407,drone_00,-0.854,4.697,0.0,0.0
1782563436.984547,drone_00,-3.926,1.051,0.0,0.0
1782563436.9845529,drone_00,3.587,0.474,0.0,0.0
1782563436.984559,drone_00,0.541,4.855,0.0,0.0
1782563436.9845653,drone_00,4.867,0.622,0.0,0.0
1782563436.9845712,drone_00,-4.599,3.218,0.0,0.0
1782563436.9845772,drone_00,-1.728,1.675,0.0,0.0
1782563436.9845834,drone_00,-0.859,3.607,0.0,0.0
1782563436.9845898,drone_00,4.416,-4.88,0.0,0.0
1782563436.984596,drone_00,4.778,1.889,0.0,0.0
1782563436.984602,drone_00,-0.093,4.422,0.0,0.0
1782563436.984608,drone_00,0.508,-2.973,0.0,0.0
1782563436.9846141,drone_00,-2.133,-0.696,0.0,0.0
1782563436.9846203,drone_00,4.805,-3.49,0.0,0.0
1782563436.9846263,drone_00,4.981,-4.964,0.0,0.0
1782563436.9846325,drone_00,2.278,-3.198,0.0,0.0
1782563436.9846387,drone_00,-2.581,3.154,0.0,0.0
1782563436.9846447,drone_00,-2.29,0.179,0.0,0.0
1782563436.9846509,drone_00,0.184,-1.56,0.0,0.0
1782563436.9846568,drone_00,-3.738,2.002,0.0,0.0
1782563436.984663,drone_00,-4.204,2.02,0.0,0.0
1782563436.9846692,drone_00,-1.926,-0.591,0.0,0.0
1782563436.9846756,drone_00,-4.142,-3.883,0.0,0.0
1782563436.9846814,drone_00,-3.878,-0.377,0.0,0.0
1782563436.9846876,drone_00,1.004,3.24,0.0,0.0
1782563436.9846938,drone_00,-3.454,-4.639,0.0,0.0
1782563436.9846997,drone_00,-4.216,-3.519,0.0,0.0
1782563436.9847057,drone_00,-2.993,-2.351,0.0,0.0
1782563436.9847116,drone_00,1.754,3.832,0.0,0.0
1782563436.9847178,drone_00,3.234,-1.616,0.0,0.0
1782563436.984724,drone_00,1.311,1.816,0.0,0.0
1782563436.98473,drone_00,-4.824,2.891,0.0,0.0
1782563436.984736,drone_00,-2.451,1.495,0.0,0.0
1782563436.9847422,drone_00,-3.639,-3.422,0.0,0.0
1782563436.9847484,drone_00,-1.412,-3.833,0.0,0.0
1782563436.984754,drone_00,0.869,-1.601,0.0,0.0
1782563436.9847605,drone_00,-4.899,-2.537,0.0,0.0
1782563436.9847665,drone_00,-3.895,-4.639,0.0,0.0
1782563436.9847727,drone_00,4.525,2.742,0.0,0.0
1782563436.9847784,drone_00,-4.632,-4.766,0.0,0.0
1782563436.9847846,drone_00,-2.056,0.808,0.0,0.0
1782563436.9847908,drone_00,1.63,-0.272,0.0,0.0
1782563436.984797,drone_00,-3.955,3.11,0.0,0.0
1782563436.9848027,drone_00,-3.876,-0.086,0.0,0.0
1782563436.984809,drone_00,-4.973,-1.315,0.0,0.0
1782563436.9848151,drone_00,2.052,3.601,0.0,0.0
1782563436.9848213,drone_00,-2.059,-4.04,0.0,0.0
1782563436.9848273,drone_00,3.038,1.212,0.0,0.0
1782563436.9848335,drone_00,3.065,-3.614,0.0,0.0
1782563436.9848397,drone_00,2.821,3.526,0.0,0.0
1782563436.9848459,drone_00,-2.516,-4.694,0.0,0.0
1782563436.9848516,drone_00,-4.212,4.254,0.0,0.0
1782563436.9848578,drone_00,2.839,2.826,0.0,0.0
1782563436.984864,drone_00,3.243,-4.5,0.0,0.0
1782563436.98487,drone_00,-1.63,0.365,0.0,0.0
1782563436.984876,drone_00,-2.554,3.577,0.0,0.0
1782563436.984882,drone_00,4.49,-4.597,0.0,0.0
1782563436.9848883,drone_00,3.843,-1.21,0.0,0.0
1782563436.9848945,drone_00,-4.972,-0.874,0.0,0.0
1782563436.9849007,drone_00,1.518,-3.481,0.0,0.0
1782563436.9849067,drone_00,4.028,-1.673,0.0,0.0
1782563436.9849129,drone_00,2.321,-4.076,0.0,0.0
1782563436.984919,drone_00,-2.66,1.094,0.0,0.0
1782563436.9849257,drone_00,2.302,0.037,0.0,0.0
1782563436.984932,drone_00,-2.444,-2.197,0.0,0.0
1782563436.984938,drone_00,-1.384,1.938,0.0,0.0
1782563436.984944,drone_00,-3.298,-3.549,0.0,0.0
1782563436.9849503,drone_00,2.02,1.912,0.0,0.0
1782563436.9849565,drone_00,0.412,-3.558,0.0,0.0
1782563436.9849627,drone_00,-1.947,0.697,0.0,0.0
1782563436.984969,drone_00,1.0,0.669,0.0,0.0
1782563436.984975,drone_00,1.836,-1.619,0.0,0.0
1782563436.9849813,drone_00,-2.89,-3.136,0.0,0.0
1782563436.9849875,drone_00,0.146,-3.556,0.0,0.0
1782563436.9849935,drone_00,3.437,-2.548,0.0,0.0
1782563436.9849997,drone_00,2.84,2.163,0.0,0.0
1782563436.9850059,drone_00,-1.914,-0.925,0.0,0.0
1782563436.985012,drone_00,3.269,-1.116,0.0,0.0
1782563436.985018,drone_00,1.807,-0.666,0.0,0.0
1782563436.985024,drone_00,-1.508,-3.318,0.0,0.0
1782563436.9850304,drone_00,2.169,0.362,0.0,0.0
1782563436.9850364,drone_00,1.48,4.582,0.0,0.0
1782563436.9850423,drone_00,4.389,0.223,0.0,0.0
1782563436.9850485,drone_00,4.141,2.887,0.0,0.0
1782563436.9850545,drone_00,1.483,-1.909,0.0,0.0
1782563436.9850607,drone_00,-1.114,-1.911,0.0,0.0
1782563436.9850667,drone_00,0.638,3.108,0.0,0.0
1782563436.9850729,drone_00,-3.581,-3.953,0.0,0.0
1782563436.9850802,drone_00,-3.733,-1.125,0.0,0.0
1782563436.9850864,drone_00,-3.406,0.275,0.0,0.0
1782563436.9850926,drone_00,3.315,0.921,0.0,0.0
1782563436.9850988,drone_00,-3.307,-4.286,0.0,0.0
1782563436.9851048,drone_00,-2.348,-4.913,0.0,0.0
1782563436.9851108,drone_00,-1.155,-2.166,0.0,0.0
1782563436.985117,drone_00,1.6,-1.716,0.0,0.0
1782563436.9851232,drone_00,1.926,2.649,0.0,0.0
1782563436.9851305,drone_00,3.31,-1.64,0.0,0.0
1782563436.9851363,drone_00,1.654,-0.632,0.0,0.0
1782563436.9851427,drone_00,-3.979,2.49,0.0,0.0
1782563436.985149,drone_00,-2.586,-1.26,0.0,0.0
1782563436.9851549,drone_00,0.151,4.581,0.0,0.0
1782563436.985161,drone_00,-1.013,3.958,0.0,0.0
1782563436.9851673,drone_00,3.082,-3.331,0.0,0.0
1782563436.9851735,drone_00,-0.577,-0.408,0.0,0.0
1782563436.98518,drone_00,3.399,-2.233,0.0,0.0
1782563436.985186,drone_00,0.88,0.759,0.0,0.0
1782563436.9851923,drone_00,4.219,-0.185,0.0,0.0
1782563436.9851985,drone_00,1.771,-2.789,0.0,0.0
1782563436.9852054,drone_00,-1.486,-1.925,0.0,0.0
1782563436.9852114,drone_00,3.984,4.627,0.0,0.0
1782563436.9852176,drone_00,1.7,-3.76,0.0,0.0
1782563436.9852238,drone_00,-0.573,-1.277,0.0,0.0
1782563436.9852297,drone_00,0.161,1.124,0.0,0.0
1782563436.9852362,drone_00,2.302,-2.206,0.0,0.0
1782563436.9852424,drone_00,0.268,0.937,0.0,0.0
1782563436.9852486,drone_00,-4.816,1.589,0.0,0.0
1782563436.9852543,drone_00,4.098,2.821,0.0,0.0
1782563436.9852605,drone_00,2.97,0.322,0.0,0.0
1782563436.9852667,drone_00,-0.005,0.624,0.0,0.0
1782563436.985273,drone_00,-2.83,2.34,0.0,0.0
1782563436.985279,drone_00,3.524,1.686,0.0,0.0
1782563436.985285,drone_00,4.614,-1.252,0.0,0.0
1782563436.9852912,drone_00,0.877,4.5,0.0,0.0
1782563436.9852974,drone_00,-0.698,-2.435,0.0,0.0
1782563436.9853036,drone_00,-3.262,2.742,0.0,0.0
1782563436.9853096,drone_00,-4.825,-4.54,0.0,0.0
1782563436.9853156,drone_00,4.538,-1.697,0.0,0.0
1782563436.985322,drone_00,-2.207,4.566,0.0,0.0
1782563436.9853282,drone_00,-0.901,-0.273,0.0,0.0
